,Ticker,Date,Time,Title,Score
776,DIS,2024-10-07,10:27AM,"Hurricane Milton Is Headed Toward Florida. Watch Disney, Delta, and These Other Stocks.",0.0
777,DIS,2024-10-06,08:00AM,Star TV Anchors Are On Notice: Youre Not Getting a Raise,0.0
778,DIS,2024-10-04,03:05PM,Disney faces class action lawsuit over employee data breach,-0.2263
779,DIS,2024-10-04,09:00AM,The Walt Disney Company (DIS) Is a Trending Stock: Facts to Know Before Betting on It,0.0
780,DIS,2024-10-04,03:01AM,"PLEASING UNVEILS NEW COLLECTION IN CELEBRATION OF TIMELESS MASTERPIECE, DISNEY FANTASIA",0.8176
781,DIS,2024-10-03,07:46PM,Why Magnite Stock Was Sinking at Double-Digit Rates This Week,0.0
782,DIS,2024-10-03,06:40PM,"Epic CEO Sweeney says Fortnite maker financially sound, GI.biz reports",0.0
783,DIS,2024-10-03,11:50AM,Indiana Jones and the Last Disney+ Crusade,0.0
784,DIS,2024-10-03,11:02AM,1 Wall Street Analyst Thinks Walt Disney Stock Is Going to $125. Is It a Buy Around $94?,0.0
785,DIS,2024-10-03,08:02AM,"Amazon Prime Video Ramps Up Ads, Taking on Netflix and Disney+ in Streaming Battle",-0.2263
786,DIS,2024-10-02,05:45PM,Walt Disney (DIS) Surpasses Market Returns: Some Facts Worth Knowing,0.2263
787,DIS,2024-10-02,01:00PM,The Walt Disney Company Executives to Discuss Fiscal Full Year and Fourth Quarter 2024 Financial Results via Q&A Webcast,0.0
788,DIS,2024-10-02,12:01PM,Charter to offer NBCUniversal's Peacock streaming service at no extra charge,-0.296
789,DIS,2024-10-02,10:28AM,"Disney consolidates TV show teams, eliminates 30 jobs",0.0
790,DIS,2024-10-01,04:42PM,Why Magnite Stock Was Falling Today,-0.1531
791,DIS,2024-10-01,04:27PM,"Raymond James Analysts Downgrade Disney, Calling It a 'Rollercoaster' They're Getting Off",0.0
792,DIS,2024-10-01,02:46PM,Disney Stock Gets a Downgrade. Why Theme Parks Are a Concern Now.,0.0
793,DIS,2024-10-01,08:54AM,Disney cut at Raymond James as several headwinds to keep stock range-bound,-0.2732
794,DIS,2024-10-01,07:30AM,3 Dates for Disney Stock Investors to Circle in October,0.0
795,DIS,2024-09-30,07:00PM,Sony Pictures Names TV Head Ahuja CEO as Vinciquerra Steps Down,0.0
796,DIS,2024-09-30,04:58PM,"These Stocks Are Moving the Most Today: NIO, Stellantis, Nvidia, Carnival, and More",0.0
797,DIS,2024-09-30,02:32PM,Calls of the Day: Disney and Autodesk,0.0
798,DIS,2024-09-30,02:08PM,Disney Stock Gets an Upgrade. Investors Arent Impressed.,-0.3724
799,DIS,2024-09-30,09:30AM,Wall Street Bulls Look Optimistic About Disney (DIS): Should You Buy?,0.3182
800,DIS,2024-09-30,07:56AM,Is Netflix Stock A Buy As Advertising Revenue Growth Accelerates?,0.3818
801,DIS,2024-09-30,07:46AM,Disney lifted to Buy at Seaport on better macroeconomic environment,0.4404
802,DIS,2024-09-29,06:05PM,The Fed Just Lowered Interest Rates. My Top Value Stock to Buy Now.,0.6908
803,DIS,2024-09-29,05:53PM,The Wild Robot Overpowers Coppolas Megalopolis at Weekend Box Office,0.0
804,DIS,2024-09-28,09:54PM,Jim Cramer Prefers Walt Disney Co (NYSE:DIS) Over Six Flags,0.0
805,DIS,2024-09-28,10:30AM,Disney Magic Meets Luxury Living  New High-End Developments Hit Southeast,0.0
806,DIS,2024-09-28,07:00AM,Iger's succession 'top of mind' for investors: Analyst,0.3818
807,DIS,2024-09-27,02:21PM,"Apple's Reviews Strategy, Cuts Film Budgets After Blockbuster Spend - What's Next for Apple TV+?",0.4019
808,DIS,2024-09-27,02:19PM,"Final Trades: Meta, Accenture, Abbvie and Disney",0.0
809,DIS,2024-09-27,12:45PM,Theres No Business Like Snow Business,0.0772
810,DIS,2024-09-27,06:35AM,The Walt Disney Company (DIS): An Undervalued Wide Moat Stock to Buy According to Analysts,0.0
811,DIS,2024-09-26,06:34PM,"Super Micro Computer DOJ probe, streaming wars: Market Domination",0.0258
812,DIS,2024-09-26,06:02PM,ESPN direct-to-consumer could accelerate cord-cutting: Analyst,0.0
813,DIS,2024-09-26,05:39PM,"Disney, Universal in Florida prepare for Hurricane Helene",0.0
814,DIS,2024-09-26,05:15PM,"Disney+ password-sharing crackdown has begun in earnest, but you can add an extra member to your account for a price",0.2846
815,DIS,2024-09-26,05:15PM,"Disney Plus password-sharing crackdown has begun in earnest, but you can add an extra member to your account for a price",0.2846
816,DIS,2024-09-26,02:40PM,Disney cuts 300 corporate staffers in latest wave of layoffs,-0.296
817,DIS,2024-09-26,09:32AM,Disney+ is following Netflix in cracking down on password sharing,0.4215
818,DIS,2024-09-26,08:35AM,"Disney Trims Workforce By 300, Targets Corporate Departments for Cost Management",0.0
819,DIS,2024-09-26,08:16AM,Disney and Paramount lay off hundreds of employees as legacy media giants struggle with pay-TV decline in 2024,-0.3182
820,DIS,2024-09-26,06:00AM,Target's underdog CEO is aiming for another bull's-eye as he writes his final chapter,0.0
821,DIS,2024-09-25,05:58PM,Disney is officially cracking down on password sharing,0.4215
822,DIS,2024-09-25,05:45PM,Walt Disney (DIS) Gains As Market Dips: What You Should Know,0.34
823,DIS,2024-09-25,04:19PM,Disney+ joins Netflix in cracking down on password sharing,0.4215
824,CVX,2024-10-19,05:40PM,"All It Takes Is $2,500 Invested in Each of These 3 High-Yield Dow Dividend Stocks to Help Generate Over $300 in Passive Income Per Year",0.5423
825,CVX,2024-10-19,04:35AM,2 Incredibly Cheap and Reliable Dividend Stocks With Yields Up to 5.5% to Buy Now,0.0
826,CVX,2024-10-19,03:12AM,2 No-Brainer Oil Stocks to Buy With $200 Right Now,0.0
827,CVX,2024-10-18,05:15PM,UPS and 7 Other Dividend Stocks With Yields of 4% or More,0.0
828,CVX,2024-10-18,01:30PM,8 Dividend Stocks Beyond the Usual Suspects,-0.34
830,CVX,2024-10-18,05:06AM,"Warren Buffett Has a Big Secret, and He's Not Legally Obligated to Tell You About It Until mid-February",-0.0762
831,CVX,2024-10-17,11:59PM,Chevron Corporation (CVX): Among the Blue Chip Stocks With Low PE Ratios,-0.2732
832,CVX,2024-10-17,06:34PM,Is Chevron Corporation (CVX) the Most Promising Long-Term Stocks According to Hedge Funds?,0.4576
833,CVX,2024-10-17,06:30AM,3 ETFs to Buy for a Lifetime of Passive Income,0.2023
834,CVX,2024-10-17,04:30AM,3 Top Warren Buffett Stocks That Are Absurdly Cheap Buys Right Now,0.2023
835,CVX,2024-10-16,05:45PM,Chevron (CVX) Rises Higher Than Market: Key Facts,0.0
836,CVX,2024-10-16,01:03PM,State Street Corp's Strategic Acquisition of Chevron Shares,0.296
837,CVX,2024-10-16,10:28AM,Is Chevron Corporation (CVX) the Best Stock In Buffett Stock Portfolio?,0.6369
838,CVX,2024-10-16,07:22AM,"Advisory: Chevron, Houston Texans Legends and Kids Meals team up to set record in packed lunches for Houston area kids",0.0
839,CVX,2024-10-15,11:10AM,Chevron boosts oil and gas production in New Mexicos Permian Basin,0.3182
841,CVX,2024-10-15,09:30AM,Wall Street Bulls Look Optimistic About Chevron (CVX): Should You Buy?,0.3182
842,CVX,2024-10-15,05:50AM,1 Magnificent High-Yield Energy Stock Down 20% to Buy and Hold Forever,0.7184
843,CVX,2024-10-15,05:40AM,Want to Make Some Really Easy Money? Buy This Top-Dividend ETF.,0.5413
844,CVX,2024-10-13,04:40PM,Chevron CEO shares one of his leadership tips: Writing a ton of letters,0.296
845,CVX,2024-10-13,11:07AM,"Chevron Commits an Additional $250,000 to Hurricane Relief Efforts",0.4939
846,CVX,2024-10-13,09:15AM,1 Warren Buffett Stock to Buy Hand Over Fist and 1 to Avoid,0.25
847,CVX,2024-10-13,05:02AM,Could Occidental Petroleum Become the Next ExxonMobil?,0.0
848,CVX,2024-10-12,03:00AM,3 Dividend-Paying ETFs to Buy Now Amid Surging Oil Prices,0.0
849,CVX,2024-10-11,11:31PM,Honeywell International Inc. (HON) Partners with Chevron to Revolutionize Oil Refining Operations with AI-Enhanced Technologies for Improved Efficiency and Safety,0.8126
850,CVX,2024-10-11,10:28AM,Exxon Mobil and Chevron Earnings Face This Risk After BP Flags Problem,-0.5859
851,CVX,2024-10-11,08:30AM,Sustainability Of Energy Stocks Is Clouded By 2024 Election Uncertainty,-0.128
852,CVX,2024-10-11,08:13AM,"Exxon, Chevron Earnings Face This Risk After BP Profit Warning",-0.1531
853,CVX,2024-10-10,04:43PM,Is It Time To Buy Or Sell ExxonMobil Stock As It Breaches A Resistance Level?,0.0
854,CVX,2024-10-10,03:00PM,"Advisory: Chevron, Houston Texans Legends and Kids Meals team up to set record in packed lunches for Houston area kids",0.0
855,CVX,2024-10-09,06:49AM,Is Chevron (CVX) the Leading Oil Stock to Invest in for Future Energy Solutions?,0.4215
857,CVX,2024-10-09,06:08AM,"Is Chevron (CVX) the Best Energy Stock for Balancing Oil, Gas, and Renewable Investments?",0.743
858,CVX,2024-10-09,05:06AM,67% of Warren Buffett's $315 Billion Portfolio Is Invested in These 5 Unstoppable Stocks,-0.2023
859,CVX,2024-10-08,05:45PM,Chevron (CVX) Stock Falls Amid Market Uptick: What Investors Need to Know,0.0
860,CVX,2024-10-08,04:23PM,Why investors should hold energy plays amid Mideast tensions,0.1027
861,CVX,2024-10-08,09:00AM,Chevron Corporation (CVX) is Attracting Investor Attention: Here is What You Should Know,0.4767
862,CVX,2024-10-08,07:26AM,Chevron shutters Gulf of Mexico oil platform as Hurricane Milton approaches,0.0
863,CVX,2024-10-08,06:55AM,Chevron agrees to sell assets to Canadian Natural Resources for $6.5bn,0.6124
864,CVX,2024-10-08,06:49AM,"China Stocks Falter, Fed Stays Cool on Rate Cuts. Why Traders Are Jittery and 5 Other Things to Know Today.",0.0258
865,CVX,2024-10-08,04:41AM,Chevron's $6.5 Billion Deal Will Further Fortify Its Financial Foundation,0.0
866,CVX,2024-10-08,04:23AM,"Chevron to Sell Oil Sands, Duvernay Assets for $6.5B to Canadian Natural",0.4939
867,CVX,2024-10-07,07:30PM,Asian Traders Nervous Ahead of China Reopening: Markets Wrap,-0.2732
868,CVX,2024-10-07,05:30PM,Federal Trade Commission targets another O and G CEO,0.0
869,CVX,2024-10-07,02:06PM,"Trade Tracker: Brian Belski trims Home Depot, McDonald's, Chevron and buys Lululemon",0.0
870,CVX,2024-10-07,01:45PM,"Stocks to Watch Monday: Pfizer, Hims & Hers Arcadium Lithium, Amazon",0.1779
871,CVX,2024-10-07,01:06PM,Oil hits $80 a barrel as Middle East tensions rise,-0.4019
872,CVX,2024-10-07,12:55PM,"Ports restrict navigation, some oil facilities shut as Milton approaches Florida",-0.3818
873,CVX,2024-10-07,12:23PM,CNRLs $6.5 Billion Chevron Deal Extends Oil Sands Buying Spree,0.128
874,CVX,2024-10-07,10:00AM,"Chevron to Sell Oil Sands, Shale to Canadian Natural Resources in $6.5 Billion Deal",0.3612
875,CVX,2024-10-07,09:40AM,"Chevron Sells Canada Oil Sand, Shale Assets for $6.5 Billion",0.1779
876,CVX,2024-10-07,08:50AM,"Chevron to Sell Oil Sands, Shale Assets for $6.5 Billion to Canadian Natural",0.4939
877,CVX,2024-10-07,07:55AM,Chevron Sells $6.5B Assets To Canadian Natural Resources: Details,0.4939
878,CVX,2024-10-07,05:22AM,ExxonMobil's Profits Are About to Fall. Is the Oil Stock Still a Buy?,0.4404
879,CVX,2024-10-07,05:05AM,Chevron Announces US$6.5 bn Sale of Its Interests in the Athabasca Oil Sands Project and Duvernay Shale,0.25
880,CVX,2024-10-07,01:28AM,"LNG Needed For Decades to Ensure Energy Security, Importers Say",0.7269
881,CVX,2024-10-06,07:00PM,"Investor Who Spent All His Savings to Buy Dividend Stocks and Makes $13,000 Per Year Shares His Portfolio: Top 11 Stocks",0.4588
882,CVX,2024-10-06,11:05AM,Oil stocks have more room to run as tension in the Middle East escalates,-0.3182
883,CVX,2024-10-06,06:36AM,3 Top Energy Stocks to Buy in October,0.4404
884,CVX,2024-10-04,06:45AM,5 Top Stocks to Buy in October,0.2023
885,CVX,2024-10-03,01:29PM,Biden Refrains From Ruling Out Israel Strike On Iran's Oil Infrastructure; Oil Prices Jump,-0.128
886,CVX,2024-10-03,11:00AM,"Chevron Commits $250,000 to Hurricane Helene Relief and Recovery Efforts",0.4939
887,CVX,2024-10-02,03:34PM,Benefits of an Incremental Journey,0.3818
888,CVX,2024-10-02,01:01PM,Energy Boost: Oil Stocks Run Isnt Over as Iran-Israel Tension Escalates,0.3612
889,CVX,2024-10-02,08:42AM,Energy Stocks Rise as Oil Jumps on Middle East Tensions,-0.1531
890,CVX,2024-10-02,07:35AM,Where Will Chevron Be in 10 Years?,0.0
891,CVX,2024-10-02,06:00AM,3 Stocks to Buy Now That Are on Their Way to Being Crowned Dividend Kings by 2045 (or Sooner),0.0
892,CVX,2024-10-02,05:28AM,3 Top Dividend Growth Stocks to Buy in October,0.5267
893,CVX,2024-10-01,05:45PM,Chevron (CVX) Ascends While Market Falls: Some Facts to Note,0.0
894,CVX,2024-10-01,02:45PM,Analyst Questions 'What Could Hess Be Worth?' As Chevron Advances In Acquisition Efforts,0.0
895,CVX,2024-10-01,01:37PM,The FTC Is Delaying Big-Oil Mergers. Its Not Stopping Deals From Closing.,0.1139
896,CVX,2024-10-01,12:32PM,"Chevron, Honeywell Join Forces For AI Breakthrough: Details",0.296
897,CVX,2024-10-01,11:14AM,The End of Chevron Will Be Messier Than Businesses Expect,0.0
898,CVX,2024-10-01,11:14AM,The End of Chevron Deference Will Be Messier Than Businesses Expect,0.0
899,CVX,2024-10-01,10:18AM,Big oil's big payouts under strain as energy prices fall,0.2263
900,CVX,2024-10-01,08:02AM,HONEYWELL AND CHEVRON COLLABORATE ON AI-ASSISTED SOLUTIONS FOR REFINING PROCESSES,0.1779
901,CVX,2024-10-01,07:35AM,Chevron price target lowered to $150 from $154 at Truist,-0.128
902,CVX,2024-10-01,07:00AM,Advisory: Chevron Corporations 3Q 2024 Earnings Conference Call and Webcast,0.0
903,CVX,2024-10-01,06:17AM,FTC clears Chevrons $53bn merger with Hess,0.0772
904,CVX,2024-10-01,05:25AM,Why Top Oil Stocks Like ExxonMobil and Chevron Continue to Fall Despite China's Stimulus and Interest Rate Cuts,0.6249
905,CVX,2024-10-01,04:20AM,Kazakhstan Seeks to Boost China Gas Exports With Possible New Pipe,0.4019
906,CVX,2024-09-30,06:09PM,Chevron Corporation (CVX): Warren Buffetts Stock Recommended by Analysts,0.2023
907,CVX,2024-09-30,05:42PM,"FTC Clears Chevron-Hess Merger, But Bans Hess CEO From Joining Board",0.0387
908,CVX,2024-09-30,05:04PM,Chevron Corporation (CVX): Navigating Energy Volatility with Strong Dividend Payouts,0.6597
909,CVX,2024-09-30,04:30PM,John Hess Is the Latest Target for Antitrust Enforcers. The Oil Patch Isnt Happy.,-0.4585
910,CVX,2024-09-30,04:30PM,FTC Warns of Oil-Patch Collusion. Energy Executives See Political Smear.,-0.2023
911,CVX,2024-09-30,12:30PM,Should Investors Bet on Chevron Corp. (CVX) Amid Expanding Global Production?,0.0
912,CVX,2024-09-30,12:25PM,"Hess CEOs OPEC Communication Disqualifies Him From Chevron Board, FTC Says",0.0
913,CVX,2024-09-30,12:07PM,Intel Leads 5 Worst Dow Jones Stocks Through Q3; Can These Dogs Get Their Bite Back?,-0.6249
914,CVX,2024-09-30,11:03AM,Chevron-Hess Merger Clears FTC Antitrust Review,0.0772
915,CVX,2024-09-30,07:04AM,Big US oil companies reveal massive payments to foreign governments,0.0
916,CVX,2024-09-29,07:33PM,20 States with the Lowest Gas Taxes in the US,-0.3818
917,CVX,2024-09-29,10:00AM,2 Magnificent Stocks to Buy That Are Near 52-Week Lows,0.4767
918,CVX,2024-09-29,06:45AM,1 No-Brainer Energy Stock to Buy Right Now for Less Than $200,0.2732
919,CVX,2024-09-28,06:20AM,What Is The Dividend Payout for Chevron?,0.0
920,CVX,2024-09-28,03:55AM,Warren Buffett Sold 11 Stocks in Q2. But 1 Is Still a No-Brainer Buy for Income Investors.,0.0
921,CVX,2024-09-27,06:33AM,Chevron Corporation (CVX): An Undervalued Wide Moat Stock to Buy According to Analysts,0.0
922,CVX,2024-09-27,04:13AM,2 Top Oil Stocks to Buy Amid Crude Oil's Slump to $70 a Barrel,-0.4404
923,CVX,2024-09-27,03:12AM,"The Best Warren Buffett Stocks to Buy With $3,000 Right Now",0.6369
924,CVX,2024-09-26,05:16PM,FTC Plans to Block Hess CEO From Chevron Board,-0.4404
925,CVX,2024-09-26,12:54PM,Chevron Agrees Hess CEO Wont Join Board in Deal With FTC,-0.0227
926,CVX,2024-09-26,11:32AM,"FTC bars Hess CEO from Chevron board seat as condition of deal, say sources",0.0
927,UL,2024-10-17,10:19AM,Analyst Report: Unilever PLC,0.0
928,UL,2024-10-14,08:04AM,X drops ad lawsuit against Unilever,-0.2263
929,UL,2024-10-14,07:47AM,Unilever settles advertising boycott lawsuit with Elon Musks X,-0.4939
930,UL,2024-10-11,04:56PM,Elon Musk's X drops Unilever from advertiser boycott lawsuit,-0.4939
931,UL,2024-10-11,12:33PM,"X Drops Unilever From Lawsuit Against Advertisers, Citing a New Agreement",0.3182
933,UL,2024-10-10,02:40PM,Unilever sells Russia and Belarus operations to Arnest Group,0.0
934,UL,2024-10-10,11:41AM,Unilever Bows to Pressure and Sells Russia Subsidiary,-0.296
935,UL,2024-10-10,07:33AM,Billionaire hairspray king buys Unilevers Russia division,0.0
936,UL,2024-10-10,06:41AM,Unilever Sells Russian Business,0.0
937,UL,2024-10-08,09:35AM,"Down -5.12% in 4 Weeks, Here's Why Unilever (UL) Looks Ripe for a Turnaround",0.0
938,UL,2024-10-07,11:40AM,"Exclusive-Unilever overhauling European homecare supply chain, executive says",0.0
939,UL,2024-10-04,11:07AM,Unilever Names Mary Carmen Gasco-Buisson CEO of Prestige Division,0.0
940,UL,2024-09-30,07:31PM,20 Best Countries to Live Outside the US,0.6369
941,UL,2024-09-30,10:47AM,Unilever strikes climate deals with Walmart and others to meet sustainability goals,-0.3612
942,UL,2024-09-23,04:32AM,Is Unilever PLC (UL) The Best Household and Personal Care Stocks to Buy Now?,0.8126
944,UL,2024-09-11,09:46PM,Starbucks Stock Jumps 20% After CEO Shakeup: Should US Investors Hold or Buy?,-0.1531
945,UL,2024-09-11,09:37PM,PayPal's Growth Challenges and Undervaluation: A Long-Term Opportunity for Investors,0.6908
946,UL,2024-09-10,12:58PM,Unilever invests in US supplements business Create Wellness,0.6124
947,UL,2024-09-10,12:17PM,Unilever snaps up US supplements firm Onnit,0.0
948,UL,2024-09-07,07:48PM,Why Do Short Sellers Recommend Unilever PLC (UL)?,0.3612
949,UL,2024-09-07,03:32PM,Unilever PLC (UL): A Bullish Thesis,0.0
950,UL,2024-09-05,12:17PM,Unilever gets green light to sell Russia assets,0.1779
951,UL,2024-09-05,03:29AM,Unilever and Accenture Join Forces to Establish a New Industry Standard in Generative AI-Powered Productivity,0.296
952,UL,2024-09-04,12:00PM,Unilever PLC (UL) is a Great Momentum Stock: Should You Buy?,0.6249
953,UL,2024-09-04,09:45AM,"Moscow approves Unilever deal to offload Russian assets, RBC cites sources",0.5267
954,UL,2024-09-04,09:01AM,The Laundresss cofounder shares her regrets about selling to Unilever for a reported $100 million,-0.0772
955,UL,2024-09-02,12:00PM,Unilever (UL) Moves to Buy: Rationale Behind the Upgrade,0.0
956,UL,2024-08-26,04:36AM,Unilever announces new initiative to boost packaging circularity,0.4019
957,UL,2024-08-21,02:02PM,Unilever Recalls Some Jolly Rancher Popsicles Because They May Contain Milk,0.5106
958,UL,2024-08-21,09:30AM,Unilever U.S. Issues Allergy Alert on Undeclared Milk in Popsicle Jolly Rancher Single-Serve Frozen Confection Pops,0.6705
960,UL,2024-08-21,05:00AM,Unilever spices up Hellmanns with flavored mayo,0.0
961,UL,2024-08-20,01:22PM,24 Largest Publicly Traded Food Companies in 2024,0.0
962,UL,2024-08-17,08:10AM,"Flowers Foods, Inc. (NYSE:FLO) Q2 2024 Earnings Call Transcript",0.0
963,UL,2024-08-16,08:00AM,How To Earn $100 Per Month From Unilever Stock,0.0
964,UL,2024-08-15,07:36AM,Nelson Peltzs Trian Partners sells £180m worth of Unilever shares,0.4767
965,UL,2024-08-14,01:54PM,"Hedge Fund and Insider Trading News: Nelson Peltz, Jana Partners, Whitebox Advisors, Caxton Associates LP, Altium Capital, Soros Fund Management, Elliott Investment Management, Balyasny Asset Management, Precigen Inc (PGEN), Vulcan Materials Company (VMC), and More",0.3612
966,UL,2024-08-14,09:38AM,Nelson Peltz's Trian Fund trims stake in Unilever,0.0
967,UL,2024-08-06,06:51PM,Elon Musks X Sues Advertising Coalition Over Massive Boycott,-0.3182
968,UL,2024-07-31,06:26AM,3 International Dividend Aristocrats to Diversify Your Portfolio,0.0
969,UL,2024-07-27,03:47AM,Unilever PLC (UL): Is It a Good FMCG Stock to Buy Now?,0.4404
970,UL,2024-07-26,07:33PM,Analyst Report: Unilever PLC,0.0
971,UL,2024-07-26,06:24AM,Unilever customers swallowing carry-over pricing from historic inflation helped it generate $6.4 billion in profits so far this year,0.4404
972,UL,2024-07-25,03:32PM,Why Unilever Stock Was Gaining Today,0.4215
973,UL,2024-07-25,10:31AM,Unilever & Nestle results show why pricing strategy matters,0.0258
974,UL,2024-07-25,10:17AM,"Unilever Soars on Earnings Beat, Ben & Jerry's Spinoff Plan",0.0
975,UL,2024-07-25,10:16AM,Analyst Report: Unilever PLC,0.0
976,UL,2024-07-25,07:34AM,"Midday movers: Ford, Edwards Lifesciences fall; Harley-Davidson, ServiceNow rise",0.0
977,UL,2024-07-25,02:55AM,"Unilevers Sales, Profits Rise in First Half as Company Moves to Slash Jobs",0.2023
978,UL,2024-07-25,02:34AM,Unilever Sales Beat Forecasts as Ice Cream Business Split on Track,0.0
979,UL,2024-07-25,02:34AM,"Unilever Margins Beat Forecast, Says Ice Cream Split on Track",0.0
980,UL,2024-07-25,02:34AM,"Unilever Beats Turnover Expectations, Split of Ice Cream Division on Track",0.0
981,UL,2024-07-25,01:07AM,"Unilever shares soar on strong H1 results, margin expansion",0.6705
982,UL,2024-07-25,12:26AM,"Biden's speech, Ford's miss, European earnings - what's moving markets",-0.1531
983,UL,2024-07-24,06:08PM,"Earnings from American & Southwest, Q2 GDP data: What to watch",0.0
984,UL,2024-07-24,09:14AM,"Expect Continued Outperformance, Says Cowen About These 2 Household Stocks",0.0
985,UL,2024-07-22,08:18AM,Unilever starts ice-cream sale talks with group of investors,0.0
986,UL,2024-07-21,07:00AM,What To Expect in the Markets This Week,0.0
987,UL,2024-07-18,01:21PM,3 Stocks to Invest In for Post-War Rebuilding,0.0
988,UL,2024-07-15,07:13AM,A. O. Smith To Acquire Pureit From Unilever For About $120 Million In Cash,0.0
989,UL,2024-07-12,12:58PM,Unilever to slash thousands of office jobs in Europe,-0.2732
990,UL,2024-07-12,12:06PM,"Unilever Discussing Layoffs With Workers, Up To 3,200 Cuts in Europe Reported",-0.296
991,UL,2024-07-12,09:26AM,Unilever to cut thousands of office jobs in turnaround push,-0.2732
992,UL,2024-07-12,07:38AM,Unilever to cut a third of office jobs in Europe,-0.2732
993,UL,2024-07-08,09:02PM,Is Unilever PLC (UL) the Best FTSE Dividend Stocks Now According to Hedge Funds?,0.6369
994,UL,2024-07-08,12:34PM,10 Best FTSE Dividend Stocks To Buy Now,0.6369
995,UL,2024-07-04,12:00PM,Upcoming Stock Spinoffs: Should You Pounce or Pass?,0.0
996,UL,2024-07-03,11:31PM,Microsoft Corporation (MSFT): Why Are Hedge Funds Bullish on This AI Story Right Now?,0.0
997,UL,2024-06-28,08:40PM,The Wealthiest Person in Netherlands,0.4939
998,UL,2024-06-28,08:39PM,12 Wealthiest People in Netherlands,0.4939
999,UL,2024-06-27,10:53AM,Why Did Analysts Give Unilever PLC (UL) a Buy Rating?,0.0
1000,UL,2024-06-26,09:39PM,11 Best Ice Cream Stocks to Invest In 2024,0.6369
1001,UL,2024-06-26,05:10PM,Kinaxis launches AI-infused platform Maestro,0.0
1002,UL,2024-06-26,05:30AM,"Go Woke, Go Broke? Not a Chance, Say Ben and Jerry",-0.5484
1003,UL,2024-06-13,02:53PM,Vasiliki Petrou to Depart Unilever Prestige as Chief Executive Officer,0.0
1004,UL,2024-06-11,01:22PM,3 Software Stocks Ready to Shine in Summer 2024,0.3612
1005,UL,2024-06-11,12:56PM,Why Unilever PLC (NYSE:UL) is One of the Best International Dividend Stock?,0.6369
1006,UL,2024-06-11,11:04AM,12 Best International Dividend Stocks to Buy Now,0.6369
1007,UL,2024-06-10,05:30PM,Unilever PLC (NYSE:UL) Upgraded by Redburn Atlantic,0.0
1008,UL,2024-06-09,12:07PM,15 Largest Food Companies in the World by Market Cap,0.0
1009,UL,2024-06-08,10:08PM,Top 50 Companies in London,0.2023
1010,UL,2024-06-06,09:45AM,2 Stocks That Could Create Lasting Generational Wealth,0.6486
1011,UL,2024-06-06,08:19AM,Yellow Wood Partners Completes Acquisition of Elida Beauty from Unilever,0.5859
1012,UL,2024-06-03,08:13PM,Analyst Report: Unilever PLC,0.0
1013,UL,2024-06-02,05:20PM,20 Countries With Darkest Skin Color in the World,-0.4939
1014,UL,2024-05-30,01:01PM,Unilever PLC Exits Causeway International Value's Portfolio in Q1 2024,0.0
1015,UL,2024-05-28,05:00AM,How Unilever is embracing artificial intelligence to revolutionize food development,0.4767
1016,UL,2024-05-25,10:36AM,"Want $1,000 in Dividend Income? Here's How Much You'd Have to Invest in Unilever Stock.",0.0772
1017,UL,2024-05-23,08:15AM,1 No-Brainer Billionaire-Owned Stock to Buy Right Now,0.0
1018,UL,2024-05-23,06:53AM,"JPMorgan double upgraded Unilever, while cutting Nestle",-0.128
1019,UL,2024-05-17,07:47AM,Unilever Commences $1.63 billion Share Buyback Program,0.296
1020,UL,2024-05-16,11:35AM,Unilever to keep making Soviet-style ice cream as it excludes Russian arm from spin-off,0.0
1021,UL,2024-05-16,11:35AM,Ben & Jerrys owner to keep making Soviet-style ice cream despite pressure to quit Russia,0.2235
1022,UL,2024-05-15,07:01AM,Unilever PLC's Dividend Analysis,0.0
1023,UL,2024-05-12,03:20AM,A Once-in-a-Decade Opportunity: 3 Magnificent Dividend Stocks Down Between 19% and 28% to Buy Now and Hold Forever,0.7717
1024,UL,2024-05-09,04:30PM,"The Trade Desk, Inc. (NASDAQ:TTD) Q1 2024 Earnings Call Transcript",0.0
1025,UL,2024-05-09,04:06PM,15 Most Expensive Lipsticks in the World,0.0
1026,UL,2024-05-07,07:43AM,Sidel delivers palletising system to Unilevers Ploieti Romania factory,0.0
1027,UL,2024-05-07,06:49AM,3 Consumer Staples Stocks to Sell in May Before They Crash & Burn,-0.4019
1028,UL,2024-05-03,05:13PM,"Cargo Chat: AI solutions, preparation key to mitigating crises",0.1779
1029,UL,2024-05-01,12:51PM,"Coursera, Inc. (NYSE:COUR) Q1 2024 Earnings Call Transcript",0.0
